participant_id,rid,w1status,w1duplicate,w1timetaken,w1testdata,w1country,w1regionstamp,w1blockorder,w1questionorder,w1participation,w1imagetimer,w1imageinstructions,w1imageexp,w1imagecontrol,w1imageitems1,w1imageitems2,w1imageitems3,w1imageitems4,w1imageitems5,w1imageitems6,w1imageitems7,w1imageitems8,w1imageitems9,w1imageitems10,w1imagedog,w1dogcolor,w1imageconf,w1memoryconf,w1tsq1,w1tsq2,w3tsq3,w1tsq3,w1tsq4,w3tsq4,w1tsq5,w1tsq6,w3tsq5,w1tsq7,w1tsq8,w3tsq6,w1tsq9,w1tsq10,w3tsq7,w1tsq11,w1tsq12,w3tsq8,w1tsq13,w1tsq14,w1tsqcheck,newsanec,newscontrol,newsshort,newsqual,newsevqual,newsthoughts,newsconv,ps1,ps2,ps3,ps4,ps5,ps6,w1gs1,w1gs2,w1gs3,w1gs4,w1gs5,w1collab1,w1collab2,w1collab3,w1collab4,w1collab5,nfc1,nfc2,nfc3,nfc4,nfc5,nfc6,nfc7,nfc8,nfc9,nfc10,proc1,proc2,proc3,proc4,proc5,w1commitnum,w1commithrs,w1commitoverw,w1freetime,bigf1,bigf2,bigf3,bigf4,bigf5,bigf6,bigf7,bigf8,bigf9,bigf10,achmot1,achmot2,achmot3,achmot4,achmot5,achmot6,achmot7,achmot8,achmot9,achmot10,achmot11,achmot12,achmotcheck,w1mathse1,w1mathse2,w1mathse3,w1mathse4,w1mathse5,w1mathse6,w1mathse7,w1mathse8,w1mathse9,w1mathse10,w1mathse11,w1mathse12,w1mathse13,w1mathse14,w1mathse15,w1mathax1,w1mathax2,w1mathax3,w1mathax4,w1mathax5,w1mathax6,w1mathax7,w1mathax8,w1mathax9,w1mathaxcheck,w1mw1,w1mw2,w1mw3,w1mw4,w1mw5,age,gendermale,genderfemal,gendernonbinary,genderthird,gendernoid,genderrefuse,ushome,country,w1math1,w1math2,w1math3,w1math4,w1math5,w1math6,w1math7,w1math8,w1math9,w1math10,w1colmath1,w1colmath2,w1colmath3,w1colmath4,w1colmath5,w1colmath6,w1colmath7,w1colmath8,w1colmath9,w1colmath10,w1colmath11,w1colmath12,w1colmath13,w1colmath14,w1colmath15,w1colmath16,w1colmath17,w1colmath18,w1colmath19,w1colmath20,w1colmath21,w1colmath22,w1colmath23,w1colmath24,w1colmath25,w1colmath26,w1colmath27,w1colmath28,w1colmath29,w1colmath30,w1colmath31,w1colstats1,w1colstats2,w1colstats3,w1colstats4,w1colstats5,w1colstats6,w1colstats7,w1colstats8,w1colstats9,w1educ1,w1weduc2,major,lvl,opt,ma_state1,mastate2,mastate3,mastate4,mastate5,mastate6,mastate7,mastate8,mastate9,mastate10,mathscore,w3stress,w3stressmathp,w3stressamount,w3stressunder,w3stressscore,w3streefinish,w3wander1,w3wander2,w3wander3,w3wander4
P3944AD2A,166795049,Completed,0,4033,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdoteexp | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q50 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q39 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,7_10_10_2,,S,,0,0,1,0,1,1,1,0,1,1,2,[REDACTED],1,3,5,5,6,6,4,5,6,5,5,5,6,6,6,6,4,2,6,7,7,5,4,,S,S,3,[REDACTED],[REDACTED],5,3,4,4,4,3,4,3,3,4,4,5,3,2,4,4,3,2,2,3,4,3,2,3,3,2,3,4,4,4,4,4,5,36,3,3,3,5,5,6,5,3,6,5,3,2,4,4,4,6,5,5,4,3,3,5,4,4,4,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,4,5,3,5,5,3,3,5,3,3,5,5,4,3,5,19,0,1,0,0,0,0,1,,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EDUC-UA,FR,GR,4,5,4,5,5,4,2,2,2,3,9,4,5,4,5,5,4,2,2,2,3
PFB92BFE3,166709363,Completed,0,1778,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdoteexp | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q49 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q39 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,10_10_10_1,,,S,1,0,1,0,1,1,0,0,0,1,2,[REDACTED],1,2,4,3,2,5,6,5,5,5,5,7,2,3,2,4,5,3,6,5,6,5,4,,S,S,3,[REDACTED],[REDACTED],3,4,4,3,3,5,4,4,4,4,4,3,4,2,2,4,2,2,2,3,3,4,4,2,3,2,3,3,2,3,2,2,3,45,4,2,5,5,4,6,5,3,6,5,5,3,4,4,4,6,5,3,5,2,2,4,3,3,4,3,4,5,4,4,4,4,4,5,4,4,4,5,3,4,2,4,2,5,3,2,2,5,2,3,4,3,4,4,4,20,0,1,0,0,0,0,1,,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PSYCHSC+EDU SCI,JR,GR,2,2,2,4,4,2,1,1,1,1,,2,2,2,4,4,2,1,1,1,1
P77148DA5,166570998,Completed,0,1126,,US,SC,agree | fminstructions | fmstimuli | fmitems | tmq | anecdote instruction | anecdote short | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q48 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,S,S,S,S,0,0,1,0,0,0,0,0,1,1,2,[REDACTED],1,6,2,2,3,4,5,6,6,5,3,7,1,2,3,2,3,2,5,5,6,3,4,S,S,,2,[REDACTED],[REDACTED],3,4,4,4,4,4,4,3,4,2,4,5,4,2,3,4,2,2,4,4,4,3,2,2,3,1,2,2,4,4,1,1,4,24,4,2,6,6,7,5,6,2,5,7,1,2,2,1,1,7,6,3,6,5,5,1,5,5,4,4,4,5,3,3,4,4,4,3,3,4,3,4,3,2,3,4,3,4,5,4,1,5,3,3,4,6,4,5,5,18,0,1,0,0,0,0,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EDU SCI,SO,GR,2,2,4,4,4,2,2,2,2,3,10,2,2,4,4,4,2,2,2,2,3
PCF1DC0F5,166718738,Completed,0,1479,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdotecont | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q49 | Q29 | Q26 | Q27 | Q28 | Q29 | Q30 | Q37 | Q38 | Q40 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,6_10_10_2,,,S,1,0,1,0,0,0,1,0,0,1,1,[REDACTED],1,1,2,3,3,2,6,7,6,6,6,6,2,3,4,5,2,4,4,5,7,4,4,S,,S,3,[REDACTED],[REDACTED],5,4,4,4,4,4,4,4,4,4,4,2,3,2,3,4,4,2,2,4,3,4,3,1,2,2,4,2,2,4,3,2,4,44,5,2,3,6,5,6,6,2,6,6,4,2,2,1,1,7,5,2,3,1,2,6,6,5,4,3,4,5,3,3,2,4,4,4,3,3,3,4,3,3,,4,1,5,4,2,2,5,3,3,4,4,3,4,4,18,0,1,0,0,0,0,1,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDU SCI,FR,GR,4,4,4,3,2,4,3,4,3,4,11,4,4,4,3,2,4,3,4,3,4
P3E4B41DA,166568973,Completed,0,1136,,US,CA,agree | fminstructions | fmstimuli | fmitems | tmq | anecdote instruction | anecdotecont | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q40 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,S,S,S,S,0,0,0,0,1,1,0,0,0,1,2,[REDACTED],5,3,2,3,2,2,4,6,3,4,4,6,2,3,5,4,1,1,4,4,4,2,4,S,,S,4,[REDACTED],[REDACTED],3,3,4,3,1,4,4,4,4,4,5,4,3,2,3,3,4,3,2,3,3,2,4,4,4,3,2,2,2,3,1,2,3,8,2,3,4,4,3,6,5,3,2,5,4,4,6,6,5,6,6,2,5,5,4,6,5,6,4,4,3,2,3,3,2,3,3,3,4,2,3,3,2,4,4,5,2,5,4,2,3,5,3,3,2,4,3,4,4,19,0,1,0,0,0,0,2,China,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,UNA-UD,SO,GR,1,2,3,2,3,3,3,1,2,2,12,1,2,3,2,3,3,3,1,2,2
P90BE62CF,166846557,Completed,0,1065,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdoteexp | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q49 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q39 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,6_10_10_3,,,S,1,0,1,0,0,1,0,0,1,1,2,[REDACTED],3,3,5,5,3,6,3,3,4,2,3,5,2,4,3,4,3,1,5,6,6,5,4,,S,S,3,[REDACTED],[REDACTED],5,3,4,3,4,4,4,2,4,3,4,3,4,4,3,4,2,2,4,2,3,2,3,3,2,4,4,4,4,4,4,2,4,26,3,3,3,6,3,4,3,4,6,5,3,3,6,5,6,5,3,5,6,5,6,6,6,6,4,3,3,4,1,1,2,2,3,3,2,2,3,5,1,3,4,5,3,5,4,3,3,5,3,3,5,5,4,5,5,18,0,1,0,0,0,0,1,,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PSYCHSC+EDU SCI,SO,GR,2,3,4,4,4,4,3,3,3,4,8,2,3,4,4,4,4,3,3,3,2
PC6992315,166783536,Completed,0,1757,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdotecont | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q49 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q40 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,0_0_10_0,,,S,1,0,1,0,1,1,0,0,1,1,2,[REDACTED],1,1,7,5,7,5,7,5,7,4,4,7,6,7,5,4,3,2,4,6,6,6,4,S,,S,4,[REDACTED],[REDACTED],5,3,4,2,3,4,4,5,5,4,5,5,4,2,3,4,2,4,4,2,2,3,4,4,5,5,5,5,4,5,5,5,16,30,5,3,6,5,7,4,7,3,7,7,3,3,7,7,7,7,7,7,5,7,4,7,7,7,4,5,5,5,4,5,5,5,5,4,3,5,4,4,3,5,2,5,4,4,4,3,4,4,4,3,6,6,6,6,6,20,0,1,0,0,0,0,1,,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUS ADM,JR,GR,3,4,5,4,5,4,5,5,6,5,7,3,4,5,4,5,4,5,5,6,5
P7BFD502B,166839973,Completed,0,1369,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdoteexp | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q49 | Q29 | Q26 | Q27 | Q28 | Q29 | Q30 | Q37 | Q38 | Q39 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,6_8_8_2,,,S,1,0,1,1,0,1,0,0,1,0,1,[REDACTED],1,3,3,3,4,7,6,5,4,3,6,3,3,4,1,1,3,2,6,7,5,6,4,,S,S,5,[REDACTED],[REDACTED],6,5,5,5,5,5,5,3,5,3,5,5,4,2,4,4,2,1,3,3,3,3,1,4,4,3,3,5,5,5,5,5,6,3,4,3,3,5,2,6,6,5,3,6,2,6,6,6,6,7,6,6,3,6,6,2,3,3,4,5,5,4,5,5,5,5,5,5,4,5,5,5,3,4,2,4,1,3,4,2,1,4,3,3,6,6,4,6,6,20,0,1,0,0,0,0,1,,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HISTORY,SR,GR,2,1,5,2,1,5,1,2,1,1,,2,1,5,2,1,5,1,2,1,1
PAA9EA7D6,166801755,Started,0,731,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdotecont | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv,agree | Q36 | Q24 | Q36 | Q49 | Q49 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q40 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23,1,7_9_9_2,,,,1,0,1,0,0,0,0,0,0,1,2,,3,4,3,5,3,5,5,3,4,4,4,5,3,2,4,4,2,2,4,4,3,4,4,,,,3,[REDACTED],[REDACTED],4,3,3,3,3,3,3,3,4,2,2,3,4,3,4,4,3,2,4,3,2,3,2,4,3,2,2,2,2,2,2,2,10,40,4,3,2,6,3,6,2,3,3,4,5,6,5,5,6,6,3,3,5,3,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDU SCI,FR,GR,1,2,2,2,1,2,2,2,2,2,9,1,2,2,2,1,2,2,2,2,2
P4B75E3A0,166839964,Completed,0,741,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdoteexp | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q49 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q39 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,4_6_6_2,,,S,1,0,1,1,0,1,1,1,0,1,2,[REDACTED],1,4,6,2,6,6,5,5,5,5,5,5,4,2,4,2,4,5,5,7,5,6,4,,S,S,3,[REDACTED],,3,4,4,4,4,4,4,3,4,3,4,3,4,4,4,2,2,2,2,2,3,3,2,3,2,2,3,4,4,4,4,4,5,20,4,2,6,1,2,6,3,5,6,5,3,3,7,7,7,7,7,7,5,4,4,7,4,3,4,5,5,5,4,4,5,5,5,5,5,4,5,5,3,5,1,4,1,3,4,1,1,4,1,3,4,6,4,6,4,19,0,1,0,0,0,0,1,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,EDU SCI,FR,GR,1,1,1,1,1,1,2,2,2,2,12,1,1,1,1,1,1,2,2,2,2
P38155F2C,166839977,Completed,0,723,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdoteexp | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q50 | Q29 | Q26 | Q27 | Q28 | Q29 | Q30 | Q37 | Q38 | Q39 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,4_10_10_8,,S,,0,0,0,0,1,1,0,0,1,0,1,[REDACTED],1,1,4,5,6,5,3,2,3,3,4,3,6,3,5,6,6,2,7,6,5,7,4,,S,S,3,[REDACTED],[REDACTED],4,3,3,3,3,3,3,4,3,3,5,5,3,3,4,4,3,2,3,3,2,3,3,3,3,4,2,4,3,3,4,3,11,42,3,4,3,6,4,5,4,5,6,5,4,3,4,4,4,4,4,4,4,5,4,5,7,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,5,4,5,5,5,20,0,1,0,0,0,0,2,China,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EDU SCI,FR,GR,3,3,3,3,4,5,3,3,4,3,6,3,3,3,3,4,5,3,3,4,3
PB6A85573,166937700,Completed,0,939,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdotecont | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q50 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q40 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,7_8_8_3,,S,,1,0,1,0,0,0,1,1,0,0,2,[REDACTED],1,2,4,3,7,5,2,3,1,7,4,7,3,3,4,5,2,1,7,2,4,5,4,S,,S,3,[REDACTED],[REDACTED],1,3,4,3,4,3,3,3,3,4,4,4,4,2,2,4,4,2,3,2,2,3,2,3,3,4,3,3,1,4,4,1,5,10,1,3,4,6,5,7,3,4,2,5,5,5,4,7,4,6,7,7,7,7,5,6,5,7,4,1,3,5,3,3,2,3,4,3,4,3,4,2,2,4,2,3,2,5,2,4,4,5,1,3,4,6,3,3,2,19,1,0,0,0,0,0,2,China,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDU SCI,SO,GR,2,4,2,3,4,1,1,1,1,1,9,2,4,2,3,4,1,1,1,1,1
P4BB84DFC,166840527,Completed,0,1363,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdoteexp | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q50 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q39 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,5_5_10_1,,S,,1,0,1,0,0,1,0,1,1,0,2,[REDACTED],1,3,3,4,4,6,2,5,4,4,4,5,5,5,3,4,3,2,6,4,6,4,4,,S,S,3,[REDACTED],[REDACTED],2,3,4,5,4,4,4,3,3,5,5,5,4,5,3,4,4,3,2,3,4,4,3,5,5,3,2,5,4,5,5,2,4,35,4,3,5,5,6,7,4,4,6,5,3,3,4,4,4,7,3,4,6,6,6,6,6,6,4,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,5,2,5,4,3,2,5,3,3,3,4,4,4,5,21,0,1,0,0,0,0,2,China,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDU SCI,SO,GR,2,5,3,4,3,4,2,2,2,2,10,2,5,3,4,3,4,2,2,2,2
PF6B4C169,166803146,Completed,0,11860,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmexperimental | fmitems | tmq | anecdote instruction | anecdotecont | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q50 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q40 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,8_8_10_1,,S,,0,0,1,1,0,1,1,0,1,1,2,[REDACTED],2,2,2,2,6,6,6,7,5,6,5,6,3,6,6,3,5,1,7,6,6,7,4,S,,S,3,[REDACTED],[REDACTED],5,4,5,5,5,4,5,3,4,4,4,5,4,2,4,4,4,4,2,2,5,2,1,3,3,1,1,4,2,4,3,1,12,49,4,2,6,6,1,7,3,2,7,2,5,7,7,6,7,7,7,7,7,7,7,6,7,6,4,1,1,4,1,1,2,3,4,1,2,1,2,3,1,3,4,5,1,,5,4,2,5,4,3,5,6,5,5,3,21,0,1,0,0,0,0,2,China,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,PSYCHSC,SO,GR,,,,,,,,,,,9,3,1,1,1,2,2,1,2,1,1
P575B4721,166634560,Completed,0,1470,,US,CA,agree | fminstructions | fmstimuli | fminstructions2 | fmitems | tmq | anecdote instruction | anecdote short | reasoning questions | socomp | global citizenship | cross cultural collaboration | need for cognition | proc | big5 | achmotiv | mathanxiety | demo | name,agree | Q36 | Q24 | Q36 | Q49 | Q29 | Q26 | Q28 | Q29 | Q30 | Q37 | Q38 | Q48 | Q41 | Q42 | Q43 | Q42 | Q2 | gc | ccc | nfc | proc | Q45 | Q45 | Q47 | Q47 | big5 | Q23 | Q5 | Q5-C5 | Q2 | Q3 | age | send | ushome | homec | Q40 | Q41 | Q42 | Q43 | firstn | lastn | schemail,1,4_4_4_1,,S,S,0,0,1,0,0,1,1,0,0,1,2,[REDACTED],2,1,6,7,6,6,7,2,4,1,1,3,1,5,3,7,4,7,6,5,7,6,4,S,S,,1,[REDACTED],[REDACTED],1,4,4,4,4,4,4,2,4,2,4,3,3,2,3,4,3,4,2,1,3,2,3,3,4,4,4,4,4,4,5,4,10,70,3,2,5,3,5,6,5,4,2,5,5,6,5,6,6,7,6,1,6,5,5,5,6,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,2,4,2,3,2,2,1,2,2,3,6,6,6,6,6,19,1,0,0,0,0,0,1,,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIO SCI,JR,GR,3,3,3,3,3,4,6,6,6,6,11,3,3,3,3,3,4,6,6,6,6
